date,nav,scheme_code,scheme_name,fund_house
2019-03-25,54.0256,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-22,54.6498,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-20,54.7637,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-19,55.1238,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-18,54.8356,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-15,54.8323,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-14,55.0181,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-13,55.1959,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-12,55.2773,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-11,54.7406,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-08,53.9401,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-07,53.7052,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-06,53.2436,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-05,52.7007,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-03-01,51.4418,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-28,50.7717,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-27,50.6695,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-26,50.9392,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-25,51.1544,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-22,51.1164,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-21,50.8863,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-20,50.5134,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-19,50.1932,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-18,49.7231,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-15,49.8363,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-14,50.0246,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-13,49.9159,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-12,49.9865,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-11,50.1417,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-08,50.5532,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-07,50.8924,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-06,50.5395,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-05,50.7151,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-04,51.0358,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-02-01,51.2972,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-31,51.3507,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-30,51.0055,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-29,51.0547,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-28,51.0862,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-25,51.8002,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-24,52.2905,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-23,52.2713,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-22,52.5351,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-21,52.858,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-18,53.071,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-17,53.1674,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-16,53.2055,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-15,53.2756,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-14,53.1547,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-11,53.1862,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-10,53.2423,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-09,53.2998,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-08,53.2516,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-07,53.4187,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-04,53.3289,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-03,53.5067,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-02,53.7148,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2019-01-01,53.818,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-31,53.8265,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-28,53.5178,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-27,53.0365,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-26,52.817,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-24,52.8045,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-21,53.5026,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-20,54.1591,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-19,54.0589,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-18,53.4937,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-17,53.2949,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-14,53.0898,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-13,53.0474,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-12,52.6722,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-11,51.6933,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-10,51.301,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-07,52.0078,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-06,51.9051,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-05,52.5267,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-04,52.9458,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-12-03,52.7747,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-30,52.7422,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-29,52.4969,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-28,52.4448,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-27,52.3787,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-26,52.3692,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-22,52.5867,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-21,52.6805,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-20,52.7118,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-19,53.029,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-16,52.5647,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-15,52.6406,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-14,52.847,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-13,52.6014,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-12,52.6627,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-09,53.0344,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-06,52.3747,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-05,52.4327,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-02,52.5668,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-11-01,52.0587,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-31,51.8851,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-30,51.4475,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-29,50.9297,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-26,50.3325,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-25,50.251,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-24,50.3952,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-23,50.1667,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-22,50.7772,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-19,51.425,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-17,51.9801,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-16,52.7174,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-15,52.1697,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-12,51.7944,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-11,51.0028,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-10,51.6901,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-09,49.9984,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-08,50.3191,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-05,51.0967,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-04,51.9575,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-03,52.9192,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-10-01,52.883,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-28,53.3171,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-27,54.4466,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-26,55.1202,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-25,54.8274,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-24,55.2821,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-21,56.4467,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-19,57.5821,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-18,58.0036,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-17,58.5504,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-14,58.7983,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-12,58.2059,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-11,58.317,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-10,58.943,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-07,59.3814,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-06,59.2383,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-05,58.6949,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-04,58.889,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-09-03,59.8974,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-31,60.1287,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-30,59.5719,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-29,59.4907,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-28,59.5545,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-27,59.3442,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-24,58.8617,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-23,59.031,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-21,58.8857,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-20,58.7597,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-17,58.7555,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-16,58.388,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-14,58.0781,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-13,58.2451,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-10,58.6551,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-09,58.7543,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-08,59.0029,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-07,58.9834,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-06,58.7914,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-03,57.7594,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-02,57.2162,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-08-01,57.0216,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-31,56.6181,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-30,56.2737,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-27,55.8532,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-26,54.6171,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-25,54.3981,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-24,54.2935,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-23,53.4957,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-20,53.1279,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-19,53.0648,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-18,53.3584,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-17,53.9208,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-16,53.8182,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-13,54.7351,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-12,54.9257,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-11,55.0134,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-10,54.9768,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-09,54.8668,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-06,54.1996,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-05,53.9747,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-04,54.162,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-03,53.973,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-07-02,53.9029,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-29,54.0638,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-28,53.2372,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-27,53.7015,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-26,54.6316,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-25,55.0055,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-22,55.5548,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-21,55.5814,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-20,55.9644,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-19,56.0586,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-18,56.868,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-15,57.0672,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-14,57.4387,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-13,57.2522,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-12,57.4404,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-11,57.3946,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-08,57.0448,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-07,57.0031,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-06,55.91,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-05,55.1442,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-04,56.5065,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-06-01,57.8765,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-31,58.995,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-30,59.6359,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-29,59.4956,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-28,59.7938,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-25,59.255,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-24,59.2931,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-23,59.3398,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-22,59.7925,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-21,59.7326,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-18,60.8312,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-17,61.0749,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-16,60.6782,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-15,61.1301,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-14,61.1396,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-11,62.0221,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-10,62.18,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-09,62.7255,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-08,62.3405,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-07,62.362,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-04,61.5548,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-03,61.9566,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-05-02,62.4199,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-30,62.9323,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-27,63.0954,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-26,63.2641,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-25,62.5142,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-24,62.5241,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-23,62.337,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-20,62.0067,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-19,62.0316,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-18,61.6812,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-17,61.8273,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-16,61.9447,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-13,61.5831,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-12,61.7648,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-11,61.6102,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-10,61.7781,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-09,61.559,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-06,61.0985,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-05,60.5934,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-04,59.8079,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-03,60.3663,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-04-02,59.6897,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-28,58.0969,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-27,58.7848,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-26,58.3483,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-23,57.8792,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-22,58.3845,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-21,59.2581,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-20,59.0942,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-19,59.1931,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-16,60.1759,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-15,60.6964,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-14,60.3817,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-13,60.5853,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-12,59.9923,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-09,59.6427,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-08,59.6107,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-07,59.7924,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-06,60.7648,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-05,61.4179,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-03-01,62.2116,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-28,62.2774,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-27,62.4806,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-26,62.7988,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-23,62.211,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-22,61.7289,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-21,61.8416,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-20,61.855,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-19,61.7037,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-16,62.6723,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-15,63.6826,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-14,64.5707,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-12,64.4738,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-09,63.9351,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-08,63.7076,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-07,62.36,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-06,61.0687,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-05,62.5391,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-02,62.5129,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-02-01,64.6604,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-01-31,64.872,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-01-30,65.2116,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-01-29,65.4636,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2018-01-25,65.9743,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
