date,nav,scheme_code,scheme_name,fund_house
2023-05-03,127.493,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-02,127.3545,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-28,127.1712,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-27,126.338,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-26,125.8618,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-25,125.3949,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-24,125.372,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-21,125.2284,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-20,125.3792,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-19,124.6246,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-18,124.3244,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-17,124.2728,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-13,123.9911,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-12,123.6808,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-11,123.2215,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-10,122.9416,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-06,122.7811,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-05,122.6212,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-03,122.1271,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-31,121.7144,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-29,120.0371,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-28,118.3058,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-27,119.383,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-24,120.2745,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-23,121.7065,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-22,121.4156,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-21,120.9953,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-20,120.3344,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-17,121.446,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-16,120.9417,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-15,121.8605,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-14,121.7529,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-13,122.7771,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-10,124.211,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-09,124.5502,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-08,124.7469,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-06,124.8339,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-03,123.9481,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-02,123.3993,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-01,123.665,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-28,122.8701,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-27,122.0552,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-24,123.1777,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-23,123.0513,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-22,123.392,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-21,124.5172,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-20,124.9814,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-17,125.1119,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-16,124.9714,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-15,124.4506,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-14,124.0916,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-13,124.4056,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-10,125.1702,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-09,124.7379,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-08,125.1117,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-07,124.4182,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-06,123.9921,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-03,124.2907,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-02,124.0083,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-01,123.4784,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-31,124.3138,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-30,122.3633,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-27,122.6962,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-25,123.7522,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-24,124.1328,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-23,124.425,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-20,124.805,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-19,125.5433,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-18,125.7186,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-17,125.8074,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-16,125.9832,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-13,126.0588,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-12,126.1964,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-11,125.908,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-10,125.8004,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-09,126.4462,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-06,125.7185,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-05,126.7327,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-04,126.7266,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-03,127.7046,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-02,127.8404,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-30,127.3348,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-29,127.0211,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-28,126.6449,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-27,126.32,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-26,125.3049,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-23,122.5751,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-22,125.9663,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-21,128.1564,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-20,130.2814,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-19,129.9222,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-16,129.8891,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-15,130.9591,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-14,131.9951,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-13,131.0784,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-12,130.6256,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-09,130.5903,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-08,131.3288,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-07,130.6184,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-06,130.9286,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-05,131.0408,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-02,130.6855,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-01,130.2758,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-30,129.5097,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-29,128.544,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-28,129.0166,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-25,128.5562,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-24,128.2567,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-23,127.7493,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-22,127.4269,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-21,127.6535,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-18,127.4022,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-17,128.0744,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-16,128.1135,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-15,127.4028,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-14,127.4932,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-11,127.747,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-10,127.722,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-09,128.443,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-07,128.9903,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-04,128.615,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-03,128.4345,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-02,128.4568,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-01,127.8603,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-31,127.6411,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-28,127.8495,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-27,128.5742,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-25,128.1443,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-21,127.685,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-20,128.7159,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-19,128.6649,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-18,128.0846,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-17,127.4936,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-14,127.3371,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-13,127.0832,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-12,127.8117,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-11,127.5503,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-10,128.2879,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-07,129.3889,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-06,128.8844,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-04,128.2436,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-03,127.1351,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-30,126.7384,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-29,125.2023,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-28,124.4319,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-27,124.6406,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-26,123.8437,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-23,126.9671,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-22,128.606,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-21,128.623,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-20,128.8983,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-19,127.8166,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-16,128.0029,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-15,130.8477,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-14,131.5105,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-13,130.9984,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-12,131.2711,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-09,130.1662,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-08,129.8388,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-07,128.9903,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-06,127.812,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-05,126.9883,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-02,126.1091,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-01,124.8265,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-30,124.7127,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-29,123.2418,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-26,123.6562,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-25,123.2572,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-24,122.9131,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-23,122.1378,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-22,121.1594,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-19,121.8963,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-18,123.1031,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-17,122.7003,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-16,122.5798,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-12,122.1465,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-11,122.0436,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-10,121.7895,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-08,120.8529,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-05,119.5001,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-04,119.5351,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-03,119.3671,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-02,119.6709,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-01,118.4285,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-29,115.8262,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-28,115.4212,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-27,114.2238,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-26,113.9363,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-25,114.3251,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-22,114.09,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-21,113.4094,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-20,112.9868,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-19,112.8046,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-18,111.9322,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-15,111.1987,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-14,110.5523,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-13,110.6876,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-12,110.5217,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-11,111.3735,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-08,110.3205,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-07,110.0959,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-06,109.4531,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-05,108.9019,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-04,108.086,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-01,107.2511,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-30,107.3447,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-29,107.5298,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-28,107.8457,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-27,107.743,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-24,106.563,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-23,105.5826,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-22,104.2718,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-21,104.8701,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-20,103.2049,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-17,104.8911,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-16,105.836,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-15,107.9569,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-14,107.7655,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-13,108.1973,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-10,110.3611,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-09,110.773,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-08,110.696,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-07,110.8741,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-06,111.468,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-03,111.6854,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-02,113.0447,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-01,113.0469,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-31,111.3985,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-30,110.8854,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-27,109.1239,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-26,109.0641,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-25,108.4736,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-24,110.3592,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-23,110.7194,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-20,110.5206,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-19,109.1737,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-18,110.4242,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-17,110.5126,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-16,108.381,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-13,107.0481,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-12,106.8265,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-11,108.1924,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-10,109.6278,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-09,111.1072,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-06,111.917,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-05,113.3928,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-04,113.5479,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-02,115.6675,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-29,116.4371,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-28,117.2654,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-27,116.3239,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-26,116.5381,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-25,115.7364,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-22,116.9877,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-21,117.0681,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-20,116.0793,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-19,116.0671,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-18,117.0086,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-13,117.5522,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-12,117.6272,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-11,118.7434,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-08,118.159,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-07,117.3808,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-06,117.9615,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-05,117.6729,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-04,116.1819,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-04-01,114.8655,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-31,113.3881,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-30,113.3938,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-29,112.833,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-28,111.3773,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-25,111.8414,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-24,112.129,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-23,112.0594,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-22,111.8136,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-21,111.8034,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-17,112.1278,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-16,111.4996,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-15,110.7915,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-14,111.3776,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-11,110.3959,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-10,109.8399,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-09,108.7536,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-08,107.1074,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-03-07,106.6562,120841,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
