date,nav,scheme_code,scheme_name,fund_house
2023-07-20,143.0615,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-19,142.4317,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-18,141.8948,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-17,142.205,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-14,141.0983,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-13,140.3448,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-12,140.8036,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-11,139.9054,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-10,139.4743,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-07,139.5112,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-06,139.6278,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-05,138.9579,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-04,138.2876,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-07-03,138.6742,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-30,138.0883,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-28,137.561,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-27,137.5173,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-26,137.1738,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-23,136.3524,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-22,137.2514,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-21,137.8518,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-20,137.3878,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-19,137.0258,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-16,137.2618,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-15,136.6775,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-14,136.5423,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-13,135.9844,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-12,134.7018,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-09,134.1118,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-08,134.5646,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-07,134.9855,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-06,133.5734,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-05,133.1177,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-02,132.614,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-06-01,132.3341,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-31,132.2913,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-30,131.9012,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-29,131.7139,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-26,131.5821,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-25,131.1635,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-24,130.9864,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-23,130.87,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-22,131.1264,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-19,130.2383,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-18,130.6447,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-17,130.5682,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-16,130.8127,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-15,130.5259,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-12,130.1433,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-11,130.2851,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-10,129.4546,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-09,128.8274,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-08,128.9877,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-05,127.7371,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-04,128.1846,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-03,127.493,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-05-02,127.3545,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-28,127.1712,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-27,126.338,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-26,125.8618,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-25,125.3949,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-24,125.372,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-21,125.2284,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-20,125.3792,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-19,124.6246,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-18,124.3244,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-17,124.2728,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-13,123.9911,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-12,123.6808,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-11,123.2215,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-10,122.9416,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-06,122.7811,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-05,122.6212,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-04-03,122.1271,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-31,121.7144,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-29,120.0371,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-28,118.3058,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-27,119.383,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-24,120.2745,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-23,121.7065,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-22,121.4156,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-21,120.9953,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-20,120.3344,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-17,121.446,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-16,120.9417,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-15,121.8605,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-14,121.7529,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-13,122.7771,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-10,124.211,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-09,124.5502,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-08,124.7469,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-06,124.8339,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-03,123.9481,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-02,123.3993,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-03-01,123.665,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-28,122.8701,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-27,122.0552,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-24,123.1777,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-23,123.0513,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-22,123.392,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-21,124.5172,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-20,124.9814,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-17,125.1119,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-16,124.9714,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-15,124.4506,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-14,124.0916,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-13,124.4056,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-10,125.1702,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-09,124.7379,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-08,125.1117,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-07,124.4182,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-06,123.9921,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-03,124.2907,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-02,124.0083,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-02-01,123.4784,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-31,124.3138,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-30,122.3633,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-27,122.6962,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-25,123.7522,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-24,124.1328,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-23,124.425,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-20,124.805,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-19,125.5433,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-18,125.7186,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-17,125.8074,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-16,125.9832,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-13,126.0588,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-12,126.1964,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-11,125.908,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-10,125.8004,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-09,126.4462,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-06,125.7185,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-05,126.7327,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-04,126.7266,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-03,127.7046,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2023-01-02,127.8404,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-30,127.3348,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-29,127.0211,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-28,126.6449,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-27,126.32,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-26,125.3049,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-23,122.5751,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-22,125.9663,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-21,128.1564,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-20,130.2814,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-19,129.9222,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-16,129.8891,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-15,130.9591,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-14,131.9951,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-13,131.0784,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-12,130.6256,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-09,130.5903,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-08,131.3288,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-07,130.6184,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-06,130.9286,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-05,131.0408,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-02,130.6855,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-12-01,130.2758,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-30,129.5097,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-29,128.544,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-28,129.0166,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-25,128.5562,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-24,128.2567,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-23,127.7493,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-22,127.4269,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-21,127.6535,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-18,127.4022,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-17,128.0744,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-16,128.1135,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-15,127.4028,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-14,127.4932,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-11,127.747,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-10,127.722,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-09,128.443,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-07,128.9903,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-04,128.615,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-03,128.4345,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-02,128.4568,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-11-01,127.8603,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-31,127.6411,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-28,127.8495,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-27,128.5742,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-25,128.1443,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-21,127.685,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-20,128.7159,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-19,128.6649,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-18,128.0846,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-17,127.4936,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-14,127.3371,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-13,127.0832,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-12,127.8117,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-11,127.5503,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-10,128.2879,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-07,129.3889,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-06,128.8844,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-04,128.2436,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-10-03,127.1351,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-30,126.7384,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-29,125.2023,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-28,124.4319,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-27,124.6406,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-26,123.8437,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-23,126.9671,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-22,128.606,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-21,128.623,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-20,128.8983,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-19,127.8166,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-16,128.0029,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-15,130.8477,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-14,131.5105,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-13,130.9984,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-12,131.2711,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-09,130.1662,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-08,129.8388,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-07,128.9903,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-06,127.812,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-05,126.9883,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-02,126.1091,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-09-01,124.8265,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-30,124.7127,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-29,123.2418,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-26,123.6562,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-25,123.2572,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-24,122.9131,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-23,122.1378,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-22,121.1594,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-19,121.8963,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-18,123.1031,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-17,122.7003,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-16,122.5798,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-12,122.1465,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-11,122.0436,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-10,121.7895,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-08,120.8529,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-05,119.5001,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-04,119.5351,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-03,119.3671,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-02,119.6709,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-08-01,118.4285,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-29,115.8262,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-28,115.4212,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-27,114.2238,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-26,113.9363,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-25,114.3251,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-22,114.09,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-21,113.4094,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-20,112.9868,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-19,112.8046,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-18,111.9322,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-15,111.1987,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-14,110.5523,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-13,110.6876,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-12,110.5217,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-11,111.3735,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-08,110.3205,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-07,110.0959,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-06,109.4531,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-05,108.9019,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-04,108.086,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-07-01,107.2511,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-30,107.3447,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-29,107.5298,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-28,107.8457,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-27,107.743,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-24,106.563,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-23,105.5826,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-22,104.2718,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-21,104.8701,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-20,103.2049,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-17,104.8911,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-16,105.836,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-15,107.9569,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-14,107.7655,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-13,108.1973,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-10,110.3611,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-09,110.773,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-08,110.696,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-07,110.8741,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-06,111.468,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-03,111.6854,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-02,113.0447,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-06-01,113.0469,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-31,111.3985,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-30,110.8854,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
2022-05-27,109.1239,119551,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund
